Transaction, Token Contract, Token Address
0x5acb2434343e67c61f66588b24b45682a8b6632c9e01086855ddd6ea1ce21ee6, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x946261e430b00c94c4e19bf3c06910acd812d14423fd15ceb4550ccb63e8e7d0, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x4ac0018129c676684e28782c60ddb17c19ff33d788c52f074afd357886a68af2, 0x57ab1ec28d129707052df4df418d58a2d46d5f51, Synth sUSD (sUSD)
0xfc7c2d81963835e5b4672b571791481e33b50047da0d0a32882378df6f7305cd, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xba25ce193b61a3811ae6599e4977276eb4f1a86823cd95a6fcee78ff00262781, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x47452ac98f4141bf42bf964b665f1b23987d44580f6eea2821bdc2dbe6e0540b, 0xbbbbca6a901c926f240b89eacb641d8aec7aeafd, LoopringCoin V2 (LRC)
0x91ad4834609c5655f9654bcf0f105acb1b8bbfdeddcdc95f11a304e08af98e6f, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x91ad4834609c5655f9654bcf0f105acb1b8bbfdeddcdc95f11a304e08af98e6f, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x18c7b51be1d336233e9a737ed6c9c0c58fbc274380ec1a4e307f2c3fa114c787, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xedf9f31aa34c2b9a084637fd8a728a897dbb99b1e843fb7f92141be4b8236268, 0x57ab1ec28d129707052df4df418d58a2d46d5f51, Synth sUSD (sUSD)
0x6e4982dd60bb3d43df10d2a4d248104dd202cce547d83500baabbe6e6a3971be, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xd839b13e08acc97ef00b73c9f57dbf40c46ed9ff700052b46faacc4c5fd2ec91, 0xba100000625a3754423978a60c9317c58a424e3d, Balancer (BAL)
0xab2d4f3eb584f81f1aea2d74855d8d607d3f5e9c32759f6de77b0cdc854ca31e, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xcea5cef67b85328e750cc67f65427280fcc055dd6ed77e5ef70e8682c55ebc41, 0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2, Maker (MKR)
0x982b48b58e7fcfda79e9b8a11963e238b27d1abd69edcf142ed0a4df769f1366, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x85e670af81af7125ebcda8332605abfce3a4b082d43eca2631675778d316a5c1, 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e, UniBright (UBT)
0xd3f9484dc602ebad7822a46ec1c241b696e686450bf5f606ad67c78ea3e372dd, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xe6948d2d6228607a27ba3ae4461e5a2a682261178eb16a7ba43975e6a7649841, 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e, UniBright (UBT)
0x7d85d5422f322d309b59d54d0090c1f75d15850175030b42062a236e7bc47920, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x6f0902e89fc80c2c40b84a80e46476179e676a576a18dfea63dd01e1c2b85e94, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x6f0902e89fc80c2c40b84a80e46476179e676a576a18dfea63dd01e1c2b85e94, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x53c2d2ab0529354a427ec508c04920564824e797f2aef94672d05d577c28ea46, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0xc93fd276ac23d2c540c7eb4ed50713fcdc9d168f10627f1e1ad23ddeea9d4d28, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x2d5139bee954a1cbdf1237e54c08e00bfd9b67261404be26de81627c6a70b450, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x57b80493e2c80488dbf19b54d654284cb53241ea3127adc4545169aca285ae77, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xd7b86c3f6fa3bc6cdd1ad6c67455dc14273edb4632106a8271e30eee561a76da, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xfa41422a32f97ab1b3a1e55110a4cbaf59f932bf65d267b978a2c18fc0635383, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xa7d5e1e25d30c8968219f76c9daa519b0ee941c0df71028590be51c8247900aa, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x964a9ebe45d2cf1ef7777a1b5311be538b199b62f7093a64debbfbbff3029fa2, 0x6b3595068778dd592e39a122f4f5a5cf09c90fe2, SushiToken (SUSHI)
0xbc7cd12f49d39313ea44199b97a1de5fa667d3bfa289d259651d0ca83dcf264c, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xb9806dfef1d7a528edb50bf7ef3ed3950686620c1d7a89271ff1c676567519e2, 0xc00e94cb662c3520282e6f5717214004a7f26888, Compound (COMP)
0xb1bf66e0213ed10e69af39a112dcdeb0d5e84f5f5bed3b44a06b179085157e43, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x43f608b7153343b09c353c1fa53d731629c518df052bf590ceb63ccb50d577fc, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xf78db5de8532f7cf0e59533499ce50fc0f670fb625e23819463ed57619f13848, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x148c4c8faf8af641fc455e2999f6248251f23072935be5380537ef460a57189a, 0xbbbbca6a901c926f240b89eacb641d8aec7aeafd, LoopringCoin V2 (LRC)
0x8e9089eb62d0f93fafc55388ea41c66ba02c42845a25f7e238f16044a0064202, 0xc00e94cb662c3520282e6f5717214004a7f26888, Compound (COMP)
0x72a9e265b6567c705e03b8b6433c93bf067601f736bbad4fe0619d5ab418a031, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x856fbb05721d302e3d3702575513a0677603771174e87f4fcd996e2e2ede7703, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x06d1c18367530bfa6bce3c07c743673e8a3222f3f7bf4a14eac0b57e37675021, 0x6810e776880c02933d47db1b9fc05908e5386b96, Gnosis (GNO)
0xaeb05c56155dc40d2e230b74c22f5aa85ed374665e5bf1754d4ef990c5e52b7f, 0x57ab1ec28d129707052df4df418d58a2d46d5f51, Synth sUSD (sUSD)
0xe488db76faaa328292c81ff099d35d2d7582aa39e2e07c821318205d8a990296, 0x57ab1ec28d129707052df4df418d58a2d46d5f51, Synth sUSD (sUSD)
0xae0419327d4d834356d83a83be1c3ab7deb89eff473d41c574038e6594a6e76c, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x7ce48380d9bf88990b54183353009e6e43ae76647037f5f91b71d14478ceda4f, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0x0f76114046b29641a23a791eb7cdd2c5fbef55fd9462d8875f5490851740f0ae, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xe681dc72ca6756aec8f32f024ac0f1448270a9df6a17d33495a03cc39156088c, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xe5d172acf4776cce5a1d022cdfd4485598af561251563de98ed6a539b5ff5290, 0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2, Maker (MKR)
0x54c361b9c2250a7695b94f4f33fa592cf69a7639e0888639fada301b62411a2d, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xa59572ce29f0e2485de99e69e1427b7a7a3e5e986ba0fc8b36c9dfef902d2f4d, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xd2d956275a0da4aaecfed9efc516c9e387ef924d905fb78e4de9453310ac747b, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x4becc92aee0e8b50e50adbf16d5813c45548c6950593322b8d1077bceeddd469, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x00b3709966abbf93ead070dffbcb6413dc153711fbd0f4152ea46d6c6e220cb4, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x05914dcf903a1f49d52e7fdb5b61fb6b1411e18eaff1a462d8eec8e8cf3311df, 0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2, Maker (MKR)
0x0afd87d79e430604b639a2795e88abc84928bf572e4e33f7a924fd0caefe32f8, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x0afd87d79e430604b639a2795e88abc84928bf572e4e33f7a924fd0caefe32f8, 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e, UniBright (UBT)
0x6726b108e001a82c1f1c425965ad326842d18796b2790758c7dd34f7af6a7db8, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0x9421281d719632b1866a9fd2cb542b162fb18ff5d16895195e35ca894cdd9b4d, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xf1baff11117f2760299ca2e215c0474f417a56c808064643f8dae32338e337ec, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0x774bcf42a57082c331723cefd9c37f298a31833442c1e796c4287ac7a9869857, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xda0bd2a558cf349adb72de54753d79bb001a2c662eaea2de72be46663e4a2967, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x925677d05d2dc2d3797d8dc8f98a267067a1fba8d49569939374ad2f358c942f, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xf22386857aa62218a85f303639299fa1979400c3f19c7be26b7563357e347709, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xf22386857aa62218a85f303639299fa1979400c3f19c7be26b7563357e347709, 0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2, Maker (MKR)
0xbe54bd29dda250b5dd0a09900032d2ed40c67f09fbee89ef7f052a2efb90e5a4, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x2666f10f2673ae27f47c61b43a3b4d8396a209c54fa3fdc19f22db2f1cdd0450, 0xba11d00c5f74255f56a5e366f4f77f5a186d7f55, BandToken (BAND)
0x380a059e614fa002a2eaa797d7b93284e61f217ae64819072b0a6f12c24f8ad6, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x16229cf4d72f5b51ed7c3cac15c52ab8575195d6e318db67ca3c590360640688, 0xba11d00c5f74255f56a5e366f4f77f5a186d7f55, BandToken (BAND)
0x2e6dd0d3cbdbef1b8bd2b1e924a810a35646933c5937db32741eade4e6255c7e, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xd48134013d35181022c9ac413c4f45618bdfa727ad7136b706ed12a16d8eb26f, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x70c6daab7a808c61f53700710fbc951ab1dd52433cde7b2774d55196e1f69eef, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x0160e2d7ca5e8370f21c9c70c5daf555fe770d42906a0f4ad5c5b428c755055f, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x0160e2d7ca5e8370f21c9c70c5daf555fe770d42906a0f4ad5c5b428c755055f, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x7cbec6f25dcb45c31d5c512c5a11059b1decbc633b23233d18ce2188ec8957c8, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x65d74124cd8b579f541759545d76cfdf6780333694fade29caa14322e09ebce4, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x5e3bfcb58117268736312994fdda8b77c8e5a8ff5048431e54aae55634684f6f, 0x6b3595068778dd592e39a122f4f5a5cf09c90fe2, SushiToken (SUSHI)
0x1df3606fb77c3ef480a5afd0d0b3de50a0efceb27f39af4088d8f1d870e67fd7, 0xba100000625a3754423978a60c9317c58a424e3d, Balancer (BAL)
0x3a17fd5592917fbd02ba97d24e79c65084e1630ff1041edb4d663d9651843b66, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xcc70ccd5703dd07ade093839310ed1b463eddfc9ed9eedc21fd456f3abacfa7c, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0xcc70ccd5703dd07ade093839310ed1b463eddfc9ed9eedc21fd456f3abacfa7c, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xa051eea118cb6ce3afe091993a212d4e4c515faaaa9c22c2a3ed20f296e9bb3e, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x24a2080c8b434b37ada370b2352a1301857eafb59a03df2d6efb0bd335dcb5a1, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x24a2080c8b434b37ada370b2352a1301857eafb59a03df2d6efb0bd335dcb5a1, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x78453a569622e272e4a427fe5baf7616cf87e9426b833d9ed816841aca5bbde7, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x756445c2b18d3934b595eff51799f52b1972c71030a1aa2bdfafa7d813cff166, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x0b3b0d62c3a2cd8e4a72cfe3ec367667eeda9d9946a9b64fb395bb7c8f5c6cdd, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0xfcd86906622d2fd2268e43ed984252baaafeb8a59a9c7b7ae7f55aeb6f7af2a0, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x2ad72b255a804ba9405826b3c9c629c015bf544bf2a710ec87f525cc48238939, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xa8df9c7d93f124d6da3083465264aa73a73e09647ab086bbe9d924c0e8dd06a9, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0xa8df9c7d93f124d6da3083465264aa73a73e09647ab086bbe9d924c0e8dd06a9, 0x57ab1ec28d129707052df4df418d58a2d46d5f51, Synth sUSD (sUSD)
0x45a30ef1a4da5c32013390db57fda32b7944a83ebe747146f1fb8b89dbee7057, 0x6b3595068778dd592e39a122f4f5a5cf09c90fe2, SushiToken (SUSHI)
0xfacada52a52893893cba76aa0cdae11de3e3dc705dc4312eb5fcbdbe303dde0b, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0xe90e8b08829203747a84a5fd8e5b78194b3ddc0145e877e0bbb35f8a1ff6e7a2, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x3c7a8417babc34ff8403cf145a64fac4fdee3ee9d15b2520479ba243759c3238, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x1ccd0a703654f6b44a969f54604f2af60dd21e40e666b565d1e8647ccd89433f, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x681e21e38dbe32fbe8e97f53ddef8b362706f4df1fb7bbb31c7de03b1297e20d, 0xc00e94cb662c3520282e6f5717214004a7f26888, Compound (COMP)
0x7d533bf214166f2b6a3efec7e07fcb28da83a31d6530b43ae48a057cece7cc90, 0xc00e94cb662c3520282e6f5717214004a7f26888, Compound (COMP)
0x6edb0ea83e8e930144a347172a820257d04c6def0e3f089ea51d547719d2b96b, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x9274d1f3bdc164957fe72244eae27815d19209f8b9b8d823074fc819d49fa4cb, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x6c33d9e81a7304e2b749cdd22d51980f787b5860f728af31536a2692381a9737, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0xc23ada6606304a4e2098ed289f93c3d4b4aac2a281710a7b2de9f430c37b3a73, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x09199cb62d49a53b60a63e3983158e39729208a5235110c21ccc6c3694e3bf57, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x1f03c903bb7642382169723322fb06ca2b9e409899e9fe84afd5462c9a47decb, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x0ff2bb50197f2bf85f344f512a541714ce675e6bf9ad00abe2a00cda367e48c3, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x18fdc2ce1d4f45907369f196035d462ebe8bc6e46fa15fccd9e700265d69d03d, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x18fdc2ce1d4f45907369f196035d462ebe8bc6e46fa15fccd9e700265d69d03d, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x62d42d1fae109373760fe1cfb77b650b53d16b7935133283fe30f31be982da67, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x2c87986fd819337796684934d6a7261e96b53e163c66da10ddf2cb733b151840, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x2c87986fd819337796684934d6a7261e96b53e163c66da10ddf2cb733b151840, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x1660d7585ba3d1df018771f6a7762b10b21b50d23f3d1b0b1c49743d9b04f43d, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x5d025c95e2da11bb6a119ec2cb0db42bf97a56e3973ac5d29333117965e668e8, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x5d025c95e2da11bb6a119ec2cb0db42bf97a56e3973ac5d29333117965e668e8, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xc7da04d6763efcdb2c27e285613c3f83d0918fe909ebf49e4ace75006d8af838, 0x178c820f862b14f316509ec36b13123da19a6054, Energy Web Token Bridged (EWTB)
0xc77f7fd991fe248177f4932253677464fce1d9851ed4ff0d709efa7ae34193c1, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0xe3f5279380ee9f7bbe879e2b43f7266b4be2f6c80bca10343ca17db553247b35, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xe3f5279380ee9f7bbe879e2b43f7266b4be2f6c80bca10343ca17db553247b35, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x869f040ebfe9e54ae79684d4e393cd1e8c75acb6936750a81d2f2f20e3652bee, 0x6c6ee5e31d828de241282b9606c8e98ea48526e2, HoloToken (HOT)
0xf5b3d96dbeb7c2a76ad5347aa7711eafde878b3cb1ba49f74c89434e29c026b5, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x77d1449f896e0e4c6e35d6134c474a75117299fa4cb802583d250a09915bf646, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x359b59c9224fdf31191c3ca3f3a078fb7131d078b89afa946676371fb55ff276, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x52e8e081d1f5b0ae71f4f00cbd073b191e10793f67d5ee52d2a657eb7d05e14f, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xe163b3bc1ddb5ec461625d58f6968a40e3f7d8c754c47226a110fcca8dc95ee8, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0xf97238550a0a01910b09f7a463d6302c46b7a2a5ab6ab70ff572d7a23e304cb3, 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e, UniBright (UBT)
0x1e1c748832977202d741e2e8b152401cae78b0ae1223f7dd292c5152edbc33c8, 0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2, Maker (MKR)
0x8203cac70ff66b3eccdb57b564510dd7473b1fce45d069a8a9d5a9e2f1997f6c, 0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206, Nexo (NEXO)
0x393c0e52e2312828d9a57191aa94472e86b739226aaeccf6b95d3ff522444f1f, 0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2, Maker (MKR)
0x89fdb7cfd10b22f440cfcebeae8ae8da45b1e43c6665e2754e18eab7433fe39f, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x4638902b7742fa915e47474c96eb07e853d11773a758ffbc3f8cda152668646e, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x9ce017c960167128c9f3cfabda06854656c18883002eae7559d0ea639228a6b9, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x5a9dfa44b52873c9f6dc0c6da239efa9b44e7df6bb1d29a6fb82f094432a4d28, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0x77fdeba4c699c81115b2bd17686ba8ac84ab304f0edfce127f621c01465380dd, 0x57ab1ec28d129707052df4df418d58a2d46d5f51, Synth sUSD (sUSD)
0x84e2a4f31005e0b7b40a74c33f8fb7a9240cdf0bc3caee26171f81579146c14b, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x84e2a4f31005e0b7b40a74c33f8fb7a9240cdf0bc3caee26171f81579146c14b, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x84e2a4f31005e0b7b40a74c33f8fb7a9240cdf0bc3caee26171f81579146c14b, 0xb4efd85c19999d84251304bda99e90b92300bd93, Rocket Pool (RPL)
0xab3ff105807ede9144ef67931c496064eb282967208a5e51d900220bd5206297, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0xab3ff105807ede9144ef67931c496064eb282967208a5e51d900220bd5206297, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x849c822df00f20755e9bb165a01652d4bf3dcc14d21059630b5310f89c55621d, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0x984b44e3fd2e8974e57fdc95c69072d4d381b09501c2254d94387b6867599c5c, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x0b45842b6899b5adea7dae75f991504948f841440b00bddfedd6d0efa4580ecc, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x77e129b9fe33866ec8d1817f0dae75b31f1d24bd7a67fd9795d13954f0165a06, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x77e129b9fe33866ec8d1817f0dae75b31f1d24bd7a67fd9795d13954f0165a06, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x1a3591f95671481d54c30a7ccc53b083f2f1a2e7735570e36d1bf8100b31ffaa, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x1a3591f95671481d54c30a7ccc53b083f2f1a2e7735570e36d1bf8100b31ffaa, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x19843002c54ceec7aff0d8214eac2f86afa2556a46fe6e15cfd666f18ec3b3b0, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0xf610e91ccd8ba47bd04d2f2086c9bf44951a1a0bffdace8b5c1893b457e20065, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0x083c90f4a0460aae6b318e65b3ac07e09b2fc92a425c289a48614c1831cd29ba, 0x178c820f862b14f316509ec36b13123da19a6054, Energy Web Token Bridged (EWTB)
0x49659fa00daae4d78deb41af8a82346ea0e42d756ca56aa48c884f19aecfc859, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xd03d2968b1cf35eb2a42b73628f56293e082220f4c36a95ff7cfd05f24f8779f, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0xf17f592e9f7dcae172237d3619bae1bf0dbe64318f14a84edfa686e7660d5867, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xec115d13e84c6335d59863ecdbc7ad37b2df71560e21dd0b9a8568f44bee49c6, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x072d62c25f01313cf23fb9a188f3c9edb647f939ec6ee58393406b77514cf817, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xeeef941201b6933cf6251c0b7351a098b17c7eea3c207366b09f8a4f33118bd8, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0xecf6c791579c6cccdb853de43e82f32ffd7ef0076e2a3f37b0dcf0022638f424, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xecf6c791579c6cccdb853de43e82f32ffd7ef0076e2a3f37b0dcf0022638f424, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xb5062e2752608ba7c9b8f2d4757f7526ad0758c055c72f6f581215bbb9fe1369, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0xc979ea2d8c352f70a96b355d057efcca49b41ea083f053eba9c22f41de398893, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0xa6c44ac13d1bfdedfada9cd55774e9a77f40366d23d83a2d0681ad055be3579a, 0xba100000625a3754423978a60c9317c58a424e3d, Balancer (BAL)
0xe0786346d7dff45a5c75ed8bfe1ebe7f9cbc53862f1bddd10eb751d5d256d75c, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0xf6097a92b1c5fd0f3d1e90fc49eb4d051f322a59bf6037d17c206b1f6eed1eb0, 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e, UniBright (UBT)
0xa3faf5270c7bfa83d03eed92785a23b181437446395506f229ad1d4d90a94dc7, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x0f2dab79698263abb694f233e9652ee9a999b66bab63103cb6f5706a70b22b60, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x1ae04cda6331f16b815b655706f6abf15f89426e42b3c328959e2f11b55bcdfc, 0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2, Maker (MKR)
0xa8ab5413ee7617d374ff45f0196cdd56b94b01d899aafecf364debd1dc76d47f, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
